0.7769775390625	18169.117273966473
1.09613037109375	15608.722091674805
1.349884033203125	6275.985763549805
1.8111572265625	5034.374760945638
2.090301513671875	3137.902430216471
2.524688720703125	1263.851323445638
3.042327880859375	973.4590708414713
3.64892578125	624.4940643310547
3.993408203125	335.0475311279297
4.518707275390625	252.47872416178384
5.134307861328125	167.1935272216797
5.624603271484375	79.06820170084636
6.51776123046875	58.90525817871094
7.234375	38.3420664469401
7.596649169921875	17.54657491048177
8.750457763671875	12.855107625325521
9.57330322265625	8.200963338216146
10.104705810546875	3.515040079752604
11.347564697265625	2.5036417643229165
12.113006591796875	1.5050099690755208
12.941650390625	0.5079243977864584
13.910919189453125	0.338348388671875
14.9678955078125	0.16796239217122397
15.9188232421875	0.0
