0.24760945638020834	106.04888482149701
0.24760945638020834	85.08862235443
0.24760945638020834	65.20246478923532
0.3456827799479167	52.8123944945476
0.4122823079427083	46.15536759208209
0.5106608072916666	37.15077083946538
0.6652018229166666	31.536523786876405
0.8055216471354166	25.71435618113394
0.9461263020833334	17.867481989310814
1.1468505859375	15.415783061231451
1.4477945963541667	12.502703361644787
1.5545756022135417	8.73156103346101
1.6899210611979167	7.541093274091939
1.8905029296875	6.0805015069356205
2.09710693359375	4.180126169542526
2.3844197591145835	3.5847877094117413
2.6848246256510415	2.8601780165110027
2.9792582194010415	1.8735087928643688
3.4279073079427085	1.5854274888072382
3.7368367513020835	1.230109074416142
3.9222310384114585	0.7126881490430849
4.320454915364583	0.5809805515555639
4.566569010416667	0.40983215121708544
4.833831787109375	0.0
